cbsa	metro_name	yr	qtr	index_nsa	index_sa
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	2	84.18	83.38
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	3	84.61	83.37
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	4	84.46	84.07
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	1	84.16	84.26
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	2	85.95	85.08
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	3	88.45	87.14
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	4	88.84	88.49
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	1	91.7	91.77
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	2	96.38	95.4
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	3	100.48	98.98
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	4	101.17	100.82
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	1	103.06	103.09
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	2	106.77	105.7
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	3	109.25	107.6
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	4	111.45	111.12
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	1	114.01	113.95
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	2	118.91	117.77
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	3	121.57	119.74
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	4	125.43	125.06
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	1	129.84	129.77
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	2	133.21	131.88
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	3	138.51	136.46
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	4	140.92	140.64
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	1	145.9	145.67
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	2	153.8	152.25
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	3	162.65	160.18
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	4	166.57	166.6
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	1	172.05	171.5
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	2	180.39	178.48
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	3	192.34	189.38
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	4	203.42	204.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	1	215.08	213.96
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	2	232.47	229.79
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	3	238.88	235.3
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	4	239.3	240.45
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	1	255.59	254.16
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	2	263.19	259.69
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	3	276.78	272.73
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	4	277.19	279
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	1	290.7	288.84
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	2	288.31	284.41
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	3	285.81	281.5
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	4	280.97	282.88
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	1	280.4	278.73
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	2	286.81	283.03
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	3	264.4	260.26
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	4	244.62	246.04
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	1	228.99	227.92
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	2	222.01	219.19
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	3	214.24	210.91
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	4	200.84	201.47
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	1	203.21	202.68
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	2	202.13	199.57
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	3	210.84	207.66
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	4	209.71	210.01
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	1	208.31	207.88
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	2	209.13	206.53
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	3	208.09	205.2
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	4	203.5	203.5
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	1	201.04	200.56
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	2	202.67	200.15
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	3	199.46	197.02
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	4	198.36	198.13
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	1	198.68	198.18
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	2	201.58	198.85
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	3	207.1	205.07
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	4	212.87	212.36
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	1	223.5	222.95
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	2	236.35	232.94
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	3	240.57	238.53
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	4	244.96	244.33
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	1	252.61	251.95
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	2	255.11	251.27
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	3	257.85	255.86
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	4	259.54	258.84
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	1	261.11	260.41
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	2	270.14	266.02
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	3	272.74	270.69
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	4	278.77	278
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	1	285.21	284.49
12060	"Atlanta-Sandy Springs-Roswell, GA"	1991	1	100	100
12060	"Atlanta-Sandy Springs-Roswell, GA"	1991	2	100.08	99.9
12060	"Atlanta-Sandy Springs-Roswell, GA"	1991	3	99.7	99.59
12060	"Atlanta-Sandy Springs-Roswell, GA"	1991	4	101.1	100.81
12060	"Atlanta-Sandy Springs-Roswell, GA"	1992	1	101.26	101.28
12060	"Atlanta-Sandy Springs-Roswell, GA"	1992	2	100.87	100.69
12060	"Atlanta-Sandy Springs-Roswell, GA"	1992	3	102.64	102.51
12060	"Atlanta-Sandy Springs-Roswell, GA"	1992	4	102.98	102.69
12060	"Atlanta-Sandy Springs-Roswell, GA"	1993	1	103.09	103.14
12060	"Atlanta-Sandy Springs-Roswell, GA"	1993	2	104.13	103.93
12060	"Atlanta-Sandy Springs-Roswell, GA"	1993	3	104.46	104.28
12060	"Atlanta-Sandy Springs-Roswell, GA"	1993	4	105.44	105.18
12060	"Atlanta-Sandy Springs-Roswell, GA"	1994	1	106.26	106.36
12060	"Atlanta-Sandy Springs-Roswell, GA"	1994	2	107.81	107.58
12060	"Atlanta-Sandy Springs-Roswell, GA"	1994	3	109.11	108.85
12060	"Atlanta-Sandy Springs-Roswell, GA"	1994	4	109.93	109.7
12060	"Atlanta-Sandy Springs-Roswell, GA"	1995	1	110.55	110.7
12060	"Atlanta-Sandy Springs-Roswell, GA"	1995	2	112.09	111.83
12060	"Atlanta-Sandy Springs-Roswell, GA"	1995	3	113.45	113.11
12060	"Atlanta-Sandy Springs-Roswell, GA"	1995	4	114.8	114.63
12060	"Atlanta-Sandy Springs-Roswell, GA"	1996	1	115.71	115.89
12060	"Atlanta-Sandy Springs-Roswell, GA"	1996	2	117.45	117.16
12060	"Atlanta-Sandy Springs-Roswell, GA"	1996	3	118.65	118.22
12060	"Atlanta-Sandy Springs-Roswell, GA"	1996	4	118.8	118.68
12060	"Atlanta-Sandy Springs-Roswell, GA"	1997	1	120.58	120.77
12060	"Atlanta-Sandy Springs-Roswell, GA"	1997	2	122.11	121.8
12060	"Atlanta-Sandy Springs-Roswell, GA"	1997	3	123.96	123.47
12060	"Atlanta-Sandy Springs-Roswell, GA"	1997	4	125.57	125.49
12060	"Atlanta-Sandy Springs-Roswell, GA"	1998	1	127.09	127.3
12060	"Atlanta-Sandy Springs-Roswell, GA"	1998	2	130.1	129.75
12060	"Atlanta-Sandy Springs-Roswell, GA"	1998	3	132.76	132.23
12060	"Atlanta-Sandy Springs-Roswell, GA"	1998	4	134.41	134.35
12060	"Atlanta-Sandy Springs-Roswell, GA"	1999	1	137.35	137.56
12060	"Atlanta-Sandy Springs-Roswell, GA"	1999	2	140.37	139.99
12060	"Atlanta-Sandy Springs-Roswell, GA"	1999	3	143.56	143.01
12060	"Atlanta-Sandy Springs-Roswell, GA"	1999	4	145.59	145.53
12060	"Atlanta-Sandy Springs-Roswell, GA"	2000	1	147.7	147.85
12060	"Atlanta-Sandy Springs-Roswell, GA"	2000	2	151.56	151.2
12060	"Atlanta-Sandy Springs-Roswell, GA"	2000	3	153.72	153.16
12060	"Atlanta-Sandy Springs-Roswell, GA"	2000	4	155.83	155.74
12060	"Atlanta-Sandy Springs-Roswell, GA"	2001	1	157.81	157.93
12060	"Atlanta-Sandy Springs-Roswell, GA"	2001	2	160.9	160.56
12060	"Atlanta-Sandy Springs-Roswell, GA"	2001	3	162.48	161.92
12060	"Atlanta-Sandy Springs-Roswell, GA"	2001	4	163.92	163.75
12060	"Atlanta-Sandy Springs-Roswell, GA"	2002	1	165.79	165.95
12060	"Atlanta-Sandy Springs-Roswell, GA"	2002	2	167.06	166.73
12060	"Atlanta-Sandy Springs-Roswell, GA"	2002	3	169.89	169.29
12060	"Atlanta-Sandy Springs-Roswell, GA"	2002	4	171.91	171.64
12060	"Atlanta-Sandy Springs-Roswell, GA"	2003	1	173.07	173.37
12060	"Atlanta-Sandy Springs-Roswell, GA"	2003	2	173.39	173.01
12060	"Atlanta-Sandy Springs-Roswell, GA"	2003	3	175.55	174.88
12060	"Atlanta-Sandy Springs-Roswell, GA"	2003	4	175.44	175.08
12060	"Atlanta-Sandy Springs-Roswell, GA"	2004	1	176.33	176.96
12060	"Atlanta-Sandy Springs-Roswell, GA"	2004	2	178.59	178.01
12060	"Atlanta-Sandy Springs-Roswell, GA"	2004	3	180.08	179.23
12060	"Atlanta-Sandy Springs-Roswell, GA"	2004	4	182.57	182.19
12060	"Atlanta-Sandy Springs-Roswell, GA"	2005	1	183.14	184.3
12060	"Atlanta-Sandy Springs-Roswell, GA"	2005	2	187.29	186.37
12060	"Atlanta-Sandy Springs-Roswell, GA"	2005	3	190.49	189.21
12060	"Atlanta-Sandy Springs-Roswell, GA"	2005	4	192.35	192.18
12060	"Atlanta-Sandy Springs-Roswell, GA"	2006	1	191.77	193.55
12060	"Atlanta-Sandy Springs-Roswell, GA"	2006	2	195.76	194.51
12060	"Atlanta-Sandy Springs-Roswell, GA"	2006	3	196.88	194.88
12060	"Atlanta-Sandy Springs-Roswell, GA"	2006	4	198.34	198.59
12060	"Atlanta-Sandy Springs-Roswell, GA"	2007	1	196.94	199.45
12060	"Atlanta-Sandy Springs-Roswell, GA"	2007	2	201.94	200.21
12060	"Atlanta-Sandy Springs-Roswell, GA"	2007	3	198.46	195.7
12060	"Atlanta-Sandy Springs-Roswell, GA"	2007	4	192.73	193.65
12060	"Atlanta-Sandy Springs-Roswell, GA"	2008	1	186.83	189.61
12060	"Atlanta-Sandy Springs-Roswell, GA"	2008	2	186.99	185.04
12060	"Atlanta-Sandy Springs-Roswell, GA"	2008	3	183.34	180.21
12060	"Atlanta-Sandy Springs-Roswell, GA"	2008	4	169.02	170.36
12060	"Atlanta-Sandy Springs-Roswell, GA"	2009	1	163.98	166.73
12060	"Atlanta-Sandy Springs-Roswell, GA"	2009	2	164.56	162.44
12060	"Atlanta-Sandy Springs-Roswell, GA"	2009	3	171.47	168.27
12060	"Atlanta-Sandy Springs-Roswell, GA"	2009	4	163.64	165.43
12060	"Atlanta-Sandy Springs-Roswell, GA"	2010	1	157.68	160.32
12060	"Atlanta-Sandy Springs-Roswell, GA"	2010	2	161.93	159.6
12060	"Atlanta-Sandy Springs-Roswell, GA"	2010	3	154.24	151.37
12060	"Atlanta-Sandy Springs-Roswell, GA"	2010	4	143.14	144.89
12060	"Atlanta-Sandy Springs-Roswell, GA"	2011	1	142.34	144.69
12060	"Atlanta-Sandy Springs-Roswell, GA"	2011	2	143.42	141.08
12060	"Atlanta-Sandy Springs-Roswell, GA"	2011	3	144.39	142.03
12060	"Atlanta-Sandy Springs-Roswell, GA"	2011	4	142.24	144.05
12060	"Atlanta-Sandy Springs-Roswell, GA"	2012	1	138.48	140.48
12060	"Atlanta-Sandy Springs-Roswell, GA"	2012	2	152.77	150.15
12060	"Atlanta-Sandy Springs-Roswell, GA"	2012	3	156.05	153.97
12060	"Atlanta-Sandy Springs-Roswell, GA"	2012	4	157.16	159.02
12060	"Atlanta-Sandy Springs-Roswell, GA"	2013	1	161.65	163.74
12060	"Atlanta-Sandy Springs-Roswell, GA"	2013	2	172.6	169.55
12060	"Atlanta-Sandy Springs-Roswell, GA"	2013	3	177.75	175.87
12060	"Atlanta-Sandy Springs-Roswell, GA"	2013	4	178.94	180.92
12060	"Atlanta-Sandy Springs-Roswell, GA"	2014	1	186.78	188.84
12060	"Atlanta-Sandy Springs-Roswell, GA"	2014	2	190.33	187.1
12060	"Atlanta-Sandy Springs-Roswell, GA"	2014	3	189.99	188.25
12060	"Atlanta-Sandy Springs-Roswell, GA"	2014	4	191.34	193.32
12060	"Atlanta-Sandy Springs-Roswell, GA"	2015	1	195.3	197.26
12060	"Atlanta-Sandy Springs-Roswell, GA"	2015	2	205.93	202.47
12060	"Atlanta-Sandy Springs-Roswell, GA"	2015	3	208.13	206.45
12060	"Atlanta-Sandy Springs-Roswell, GA"	2015	4	207.44	209.52
12060	"Atlanta-Sandy Springs-Roswell, GA"	2016	1	210.35	212.29
12420	"Austin-Round Rock, TX"	1991	1	100	100
12420	"Austin-Round Rock, TX"	1991	2	102.21	101.79
12420	"Austin-Round Rock, TX"	1991	3	101.72	101.42
12420	"Austin-Round Rock, TX"	1991	4	103.42	103.16
12420	"Austin-Round Rock, TX"	1992	1	106.51	106.51
12420	"Austin-Round Rock, TX"	1992	2	108.78	108.33
12420	"Austin-Round Rock, TX"	1992	3	111.97	111.61
12420	"Austin-Round Rock, TX"	1992	4	115.48	115.24
12420	"Austin-Round Rock, TX"	1993	1	117.48	117.45
12420	"Austin-Round Rock, TX"	1993	2	121.23	120.74
12420	"Austin-Round Rock, TX"	1993	3	126.21	125.75
12420	"Austin-Round Rock, TX"	1993	4	129.14	128.92
12420	"Austin-Round Rock, TX"	1994	1	131.56	131.53
12420	"Austin-Round Rock, TX"	1994	2	135.09	134.53
12420	"Austin-Round Rock, TX"	1994	3	135.61	135.08
12420	"Austin-Round Rock, TX"	1994	4	135.53	135.35
12420	"Austin-Round Rock, TX"	1995	1	136.6	136.61
12420	"Austin-Round Rock, TX"	1995	2	137.08	136.44
12420	"Austin-Round Rock, TX"	1995	3	139.72	139.15
12420	"Austin-Round Rock, TX"	1995	4	138.75	138.61
12420	"Austin-Round Rock, TX"	1996	1	140.64	140.74
12420	"Austin-Round Rock, TX"	1996	2	143.15	142.36
12420	"Austin-Round Rock, TX"	1996	3	142.92	142.3
12420	"Austin-Round Rock, TX"	1996	4	143.68	143.61
12420	"Austin-Round Rock, TX"	1997	1	143.17	143.36
12420	"Austin-Round Rock, TX"	1997	2	143.46	142.56
12420	"Austin-Round Rock, TX"	1997	3	143.21	142.5
12420	"Austin-Round Rock, TX"	1997	4	144.88	144.9
12420	"Austin-Round Rock, TX"	1998	1	145.87	146.19
12420	"Austin-Round Rock, TX"	1998	2	149.46	148.43
12420	"Austin-Round Rock, TX"	1998	3	152.79	151.86
12420	"Austin-Round Rock, TX"	1998	4	153.94	154.11
12420	"Austin-Round Rock, TX"	1999	1	156.86	157.36
12420	"Austin-Round Rock, TX"	1999	2	163.08	161.81
12420	"Austin-Round Rock, TX"	1999	3	166.76	165.55
12420	"Austin-Round Rock, TX"	1999	4	170.56	170.96
12420	"Austin-Round Rock, TX"	2000	1	177.41	178.13
12420	"Austin-Round Rock, TX"	2000	2	187.47	185.8
12420	"Austin-Round Rock, TX"	2000	3	195.89	194.35
12420	"Austin-Round Rock, TX"	2000	4	198.62	199.28
12420	"Austin-Round Rock, TX"	2001	1	201.59	202.52
12420	"Austin-Round Rock, TX"	2001	2	204.42	202.43
12420	"Austin-Round Rock, TX"	2001	3	203.66	202.01
12420	"Austin-Round Rock, TX"	2001	4	199.61	200.37
12420	"Austin-Round Rock, TX"	2002	1	200.62	201.6
12420	"Austin-Round Rock, TX"	2002	2	205.29	203.15
12420	"Austin-Round Rock, TX"	2002	3	202.14	200.55
12420	"Austin-Round Rock, TX"	2002	4	201.99	202.78
12420	"Austin-Round Rock, TX"	2003	1	199.44	200.46
12420	"Austin-Round Rock, TX"	2003	2	203.4	201.16
12420	"Austin-Round Rock, TX"	2003	3	203.27	201.72
12420	"Austin-Round Rock, TX"	2003	4	203.26	204.1
12420	"Austin-Round Rock, TX"	2004	1	202.72	203.78
12420	"Austin-Round Rock, TX"	2004	2	205.4	202.99
12420	"Austin-Round Rock, TX"	2004	3	207.93	206.44
12420	"Austin-Round Rock, TX"	2004	4	207.52	208.45
12420	"Austin-Round Rock, TX"	2005	1	211.52	212.61
12420	"Austin-Round Rock, TX"	2005	2	219.47	216.78
12420	"Austin-Round Rock, TX"	2005	3	222.83	221.24
12420	"Austin-Round Rock, TX"	2005	4	224.97	226.11
12420	"Austin-Round Rock, TX"	2006	1	229.49	230.66
12420	"Austin-Round Rock, TX"	2006	2	239.48	236.43
12420	"Austin-Round Rock, TX"	2006	3	242.76	241.06
12420	"Austin-Round Rock, TX"	2006	4	244.7	246.03
12420	"Austin-Round Rock, TX"	2007	1	252.75	254.04
12420	"Austin-Round Rock, TX"	2007	2	262.49	259.04
12420	"Austin-Round Rock, TX"	2007	3	263.29	261.45
12420	"Austin-Round Rock, TX"	2007	4	262.48	263.97
12420	"Austin-Round Rock, TX"	2008	1	265.88	267.27
12420	"Austin-Round Rock, TX"	2008	2	272.79	269.12
12420	"Austin-Round Rock, TX"	2008	3	272.13	270.26
12420	"Austin-Round Rock, TX"	2008	4	267.12	268.58
12420	"Austin-Round Rock, TX"	2009	1	263	264.48
12420	"Austin-Round Rock, TX"	2009	2	267.81	264.24
12420	"Austin-Round Rock, TX"	2009	3	266.42	264.36
12420	"Austin-Round Rock, TX"	2009	4	267.28	268.85
12420	"Austin-Round Rock, TX"	2010	1	268.08	269.81
12420	"Austin-Round Rock, TX"	2010	2	269.76	266.02
12420	"Austin-Round Rock, TX"	2010	3	265.39	263.07
12420	"Austin-Round Rock, TX"	2010	4	258.95	260.75
12420	"Austin-Round Rock, TX"	2011	1	259.35	261.22
12420	"Austin-Round Rock, TX"	2011	2	265.2	261.25
12420	"Austin-Round Rock, TX"	2011	3	265.65	263.02
12420	"Austin-Round Rock, TX"	2011	4	266.1	268.51
12420	"Austin-Round Rock, TX"	2012	1	268.69	270.73
12420	"Austin-Round Rock, TX"	2012	2	281.72	277.05
12420	"Austin-Round Rock, TX"	2012	3	288.59	285.54
12420	"Austin-Round Rock, TX"	2012	4	286.24	289.53
12420	"Austin-Round Rock, TX"	2013	1	290.82	292.98
12420	"Austin-Round Rock, TX"	2013	2	311.44	305.76
12420	"Austin-Round Rock, TX"	2013	3	317.42	313.93
12420	"Austin-Round Rock, TX"	2013	4	315.41	319.79
12420	"Austin-Round Rock, TX"	2014	1	329.3	331.63
12420	"Austin-Round Rock, TX"	2014	2	345.36	338.52
12420	"Austin-Round Rock, TX"	2014	3	348.19	344.42
12420	"Austin-Round Rock, TX"	2014	4	348.88	354.38
12420	"Austin-Round Rock, TX"	2015	1	362.57	364.83
12420	"Austin-Round Rock, TX"	2015	2	381.89	373.97
12420	"Austin-Round Rock, TX"	2015	3	386.36	382.33
12420	"Austin-Round Rock, TX"	2015	4	383.2	389.67
12420	"Austin-Round Rock, TX"	2016	1	397.43	399.59
12540	"Bakersfield, CA"	1991	1	100	100
12540	"Bakersfield, CA"	1991	2	99.87	99.8
12540	"Bakersfield, CA"	1991	3	98.79	97.41
12540	"Bakersfield, CA"	1991	4	102.44	102.94
12540	"Bakersfield, CA"	1992	1	101.15	101.19
12540	"Bakersfield, CA"	1992	2	100.67	100.53
12540	"Bakersfield, CA"	1992	3	102.07	100.72
12540	"Bakersfield, CA"	1992	4	99.82	100.26
12540	"Bakersfield, CA"	1993	1	98.64	98.74
12540	"Bakersfield, CA"	1993	2	98.2	97.98
12540	"Bakersfield, CA"	1993	3	98.85	97.61
12540	"Bakersfield, CA"	1993	4	95.8	96.16
12540	"Bakersfield, CA"	1994	1	96.97	97.15
12540	"Bakersfield, CA"	1994	2	95.28	94.97
12540	"Bakersfield, CA"	1994	3	96.89	95.71
12540	"Bakersfield, CA"	1994	4	93.47	93.79
12540	"Bakersfield, CA"	1995	1	93.06	93.31
12540	"Bakersfield, CA"	1995	2	92.98	92.62
12540	"Bakersfield, CA"	1995	3	92.58	91.45
12540	"Bakersfield, CA"	1995	4	90.93	91.23
12540	"Bakersfield, CA"	1996	1	91.02	91.36
12540	"Bakersfield, CA"	1996	2	91.12	90.67
12540	"Bakersfield, CA"	1996	3	90.35	89.26
12540	"Bakersfield, CA"	1996	4	90.3	90.6
12540	"Bakersfield, CA"	1997	1	87.25	87.62
12540	"Bakersfield, CA"	1997	2	87.72	87.26
12540	"Bakersfield, CA"	1997	3	87.37	86.32
12540	"Bakersfield, CA"	1997	4	87.78	88.04
12540	"Bakersfield, CA"	1998	1	88.19	88.62
12540	"Bakersfield, CA"	1998	2	90.05	89.53
12540	"Bakersfield, CA"	1998	3	91.35	90.28
12540	"Bakersfield, CA"	1998	4	89.91	90.14
12540	"Bakersfield, CA"	1999	1	89.45	89.92
12540	"Bakersfield, CA"	1999	2	92.94	92.43
12540	"Bakersfield, CA"	1999	3	93.76	92.64
12540	"Bakersfield, CA"	1999	4	92.69	92.88
12540	"Bakersfield, CA"	2000	1	94.5	95.07
12540	"Bakersfield, CA"	2000	2	95.99	95.49
12540	"Bakersfield, CA"	2000	3	98.27	97.02
12540	"Bakersfield, CA"	2000	4	98.55	98.71
12540	"Bakersfield, CA"	2001	1	98.25	98.9
12540	"Bakersfield, CA"	2001	2	102.15	101.7
12540	"Bakersfield, CA"	2001	3	105.04	103.56
12540	"Bakersfield, CA"	2001	4	105.21	105.44
12540	"Bakersfield, CA"	2002	1	108.52	109.23
12540	"Bakersfield, CA"	2002	2	111.53	111.09
12540	"Bakersfield, CA"	2002	3	117.17	115.44
12540	"Bakersfield, CA"	2002	4	120.89	121.19
12540	"Bakersfield, CA"	2003	1	126.53	127.35
12540	"Bakersfield, CA"	2003	2	132.89	132.37
12540	"Bakersfield, CA"	2003	3	138.94	136.93
12540	"Bakersfield, CA"	2003	4	145.77	146.03
12540	"Bakersfield, CA"	2004	1	151.64	152.71
12540	"Bakersfield, CA"	2004	2	165	164.31
12540	"Bakersfield, CA"	2004	3	184.15	181.56
12540	"Bakersfield, CA"	2004	4	190.89	191.14
12540	"Bakersfield, CA"	2005	1	202.81	204.3
12540	"Bakersfield, CA"	2005	2	217.58	216.59
12540	"Bakersfield, CA"	2005	3	234.02	230.93
12540	"Bakersfield, CA"	2005	4	242.96	243
12540	"Bakersfield, CA"	2006	1	246.91	248.87
12540	"Bakersfield, CA"	2006	2	253.26	252.1
12540	"Bakersfield, CA"	2006	3	256.7	253.38
12540	"Bakersfield, CA"	2006	4	242.78	242.69
12540	"Bakersfield, CA"	2007	1	246.55	248.53
12540	"Bakersfield, CA"	2007	2	236.77	235.63
12540	"Bakersfield, CA"	2007	3	223.64	221.03
12540	"Bakersfield, CA"	2007	4	204.84	204.49
12540	"Bakersfield, CA"	2008	1	184.93	186.54
12540	"Bakersfield, CA"	2008	2	174.96	173.97
12540	"Bakersfield, CA"	2008	3	156.15	154.54
12540	"Bakersfield, CA"	2008	4	148.67	148.27
12540	"Bakersfield, CA"	2009	1	132.9	134.1
12540	"Bakersfield, CA"	2009	2	133.64	132.77
12540	"Bakersfield, CA"	2009	3	136.42	135.22
12540	"Bakersfield, CA"	2009	4	132.18	131.72
12540	"Bakersfield, CA"	2010	1	134.16	135.39
12540	"Bakersfield, CA"	2010	2	132.27	131.3
12540	"Bakersfield, CA"	2010	3	126.95	126
12540	"Bakersfield, CA"	2010	4	125.54	124.98
12540	"Bakersfield, CA"	2011	1	119.43	120.59
12540	"Bakersfield, CA"	2011	2	118.87	117.95
12540	"Bakersfield, CA"	2011	3	121.06	120.22
12540	"Bakersfield, CA"	2011	4	122.14	121.53
12540	"Bakersfield, CA"	2012	1	121.4	122.6
12540	"Bakersfield, CA"	2012	2	128.04	127.09
12540	"Bakersfield, CA"	2012	3	131.08	130.15
12540	"Bakersfield, CA"	2012	4	139.42	138.73
12540	"Bakersfield, CA"	2013	1	145.14	146.52
12540	"Bakersfield, CA"	2013	2	154.23	153.15
12540	"Bakersfield, CA"	2013	3	160.83	159.69
12540	"Bakersfield, CA"	2013	4	159.46	158.67
12540	"Bakersfield, CA"	2014	1	165.58	167.1
12540	"Bakersfield, CA"	2014	2	170.85	169.71
12540	"Bakersfield, CA"	2014	3	173.3	172.04
12540	"Bakersfield, CA"	2014	4	173.74	172.89
12540	"Bakersfield, CA"	2015	1	170.49	172.07
12540	"Bakersfield, CA"	2015	2	176.1	174.87
12540	"Bakersfield, CA"	2015	3	178.24	176.95
12540	"Bakersfield, CA"	2015	4	178.94	178.09
12540	"Bakersfield, CA"	2016	1	179.21	180.91
12580	"Baltimore-Columbia-Towson, MD"	1991	1	100	100
12580	"Baltimore-Columbia-Towson, MD"	1991	2	101.66	99.87
12580	"Baltimore-Columbia-Towson, MD"	1991	3	101	99.5
12580	"Baltimore-Columbia-Towson, MD"	1991	4	102.15	100.36
12580	"Baltimore-Columbia-Towson, MD"	1992	1	103.82	103.77
12580	"Baltimore-Columbia-Towson, MD"	1992	2	101.68	99.91
12580	"Baltimore-Columbia-Towson, MD"	1992	3	104.06	102.5
12580	"Baltimore-Columbia-Towson, MD"	1992	4	104.27	102.53
